age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,cluster,pca_1,pca_2
58,management,single,tertiary,no,342,no,yes,cellular,11,jul,564,2,-1,0,unknown,no,1,0.5027906586777999,-0.8145189217834262
50,unemployed,single,secondary,no,588,no,no,cellular,31,jul,649,3,-1,0,unknown,no,1,0.6477097810250845,-1.8169387803502959
38,services,married,secondary,no,3165,yes,no,unknown,12,may,152,2,-1,0,unknown,no,2,1.1751995705638725,1.2571106025548657
31,management,single,tertiary,no,0,no,no,cellular,25,aug,101,6,-1,0,unknown,no,1,0.6003722848997435,-2.3909864558142098
33,technician,divorced,secondary,no,464,no,no,cellular,4,feb,207,4,-1,0,unknown,no,1,0.5588394304909368,-1.0669775126937786
35,management,single,tertiary,no,837,no,no,cellular,4,aug,329,1,-1,0,unknown,no,1,0.14271650516971335,-2.0248227476632907
53,management,married,tertiary,no,34230,yes,yes,cellular,7,may,279,1,358,9,other,no,0,-4.767760570071597,0.900383178232652
58,retired,married,secondary,no,5435,yes,no,unknown,6,may,118,1,-1,0,unknown,no,2,1.0835158537282534,1.6892548476890445
26,blue-collar,single,primary,no,102,yes,no,unknown,16,may,46,1,-1,0,unknown,no,2,1.2476600495478722,1.9463677169078242
34,admin.,married,secondary,no,641,yes,yes,unknown,16,may,467,1,-1,0,unknown,no,2,1.4629699755486627,2.551257644754428
50,blue-collar,married,primary,no,334,no,no,cellular,27,aug,79,3,-1,0,unknown,no,1,0.8674428774556648,-0.45054893572353905
42,blue-collar,married,unknown,no,149,yes,no,telephone,23,jul,329,3,-1,0,unknown,no,2,0.9141559176883199,0.027887853544716203
46,admin.,married,secondary,no,179,yes,no,cellular,29,jan,194,4,436,1,other,no,0,-2.719693582644198,1.2501721135901496
45,blue-collar,married,primary,no,61,no,no,cellular,17,apr,108,1,-1,0,unknown,no,1,0.6539210061312661,-0.4716823799227378
46,services,married,secondary,no,375,no,no,telephone,31,jul,172,6,-1,0,unknown,no,1,1.2371934108545928,-0.7091852991495766
31,technician,single,secondary,no,2088,no,no,cellular,9,feb,15,14,-1,0,unknown,no,1,0.8114358618809274,-2.2630429022066822
44,technician,single,secondary,no,29,yes,no,unknown,5,may,151,1,-1,0,unknown,no,2,0.9607222097570657,0.8933254956908433
36,management,married,tertiary,no,3839,no,no,cellular,19,nov,146,1,-1,0,unknown,no,1,0.4130136843573574,-0.7570247985060946
50,management,married,secondary,no,2910,no,no,telephone,29,jul,790,1,-1,0,unknown,no,1,1.0407306300785646,-0.2770704298152201
33,management,single,tertiary,no,3770,no,no,cellular,28,jan,757,2,-1,0,unknown,no,1,0.46931712537751197,-2.0070114896022173
33,blue-collar,married,primary,no,141,yes,no,unknown,21,may,578,2,-1,0,unknown,no,2,1.5201847746216284,2.347247748911487
55,management,single,tertiary,no,0,no,no,cellular,30,apr,156,3,-1,0,unknown,no,1,0.5552825287179272,-2.2696175660140465
40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no,1,0.4909956485722859,-0.05648818560036803
30,technician,married,secondary,no,-306,yes,yes,cellular,18,nov,372,1,186,1,failure,no,0,-2.202540599891199,1.3402387284230346
36,services,married,secondary,no,3740,yes,no,cellular,7,apr,254,1,-1,0,unknown,no,1,0.3493433063609485,-0.777709503221538
34,services,divorced,secondary,no,0,yes,yes,unknown,20,may,203,1,-1,0,unknown,no,2,1.526832406801927,2.178163520315516
46,entrepreneur,married,secondary,no,131,yes,no,cellular,20,apr,69,2,-1,0,unknown,no,1,0.6514731534509702,-0.18586106750498319
55,management,married,tertiary,no,23189,yes,no,unknown,14,may,77,1,-1,0,unknown,no,2,0.8405875167535748,0.6180220797059511
56,blue-collar,divorced,primary,yes,-1,no,no,cellular,18,jul,304,3,-1,0,unknown,no,3,1.4269510984144247,1.0788521634679709
34,admin.,single,secondary,no,6979,yes,no,cellular,15,may,14,5,-1,0,unknown,no,2,0.5674000347590434,0.36825693362820056
42,management,married,tertiary,no,187,no,no,cellular,11,aug,64,1,-1,0,unknown,no,1,0.33535840451078835,-1.6017699465624953
48,blue-collar,married,primary,no,1203,no,no,cellular,6,aug,61,5,-1,0,unknown,no,1,0.7060409021131825,-0.3211956302745264
51,management,married,primary,no,6298,yes,no,unknown,20,jun,14,3,-1,0,unknown,no,2,1.412037992779701,1.7077607990373473
45,blue-collar,single,tertiary,no,-243,no,yes,cellular,8,jul,171,2,-1,0,unknown,no,1,0.45945467206008034,-0.5690724807541327
35,self-employed,single,primary,no,181,yes,no,unknown,15,may,19,8,-1,0,unknown,no,2,1.5139814042614945,1.3272813923238738
63,self-employed,married,tertiary,no,661,no,no,cellular,2,mar,56,2,-1,0,unknown,no,1,0.3105204995965385,-0.7204164931871017
35,blue-collar,married,secondary,no,270,yes,yes,cellular,6,apr,332,2,335,1,failure,no,0,-3.012708787641312,1.2785428578617026
25,student,single,secondary,no,1919,yes,no,cellular,15,may,264,1,351,4,failure,no,0,-4.01656884817596,0.6241453255807338
26,self-employed,married,secondary,no,492,yes,yes,cellular,15,may,439,4,-1,0,unknown,no,2,0.8243026358052027,0.7952244060696052
29,management,single,tertiary,no,91,no,no,cellular,30,apr,99,1,274,4,other,no,0,-2.9855240228564366,-1.7467734466894613
26,management,married,tertiary,no,775,no,no,unknown,19,may,35,3,-1,0,unknown,no,2,1.1992990773787142,0.020287579600725702
26,blue-collar,single,secondary,no,2669,yes,no,cellular,16,apr,242,1,-1,0,unknown,no,1,0.40528716374423834,-0.6991041001983491
23,management,single,tertiary,no,2605,yes,no,unknown,7,may,278,6,-1,0,unknown,no,2,1.1147094313805883,0.5093004762766844
51,management,single,unknown,no,1277,no,no,cellular,22,feb,143,5,294,1,failure,no,0,-3.0171691679037913,-1.629104496929719
51,blue-collar,married,secondary,no,568,yes,no,unknown,4,jun,37,1,-1,0,unknown,no,2,1.145278768316339,1.9548963173423486
43,technician,married,secondary,no,2344,yes,no,unknown,27,may,111,2,-1,0,unknown,no,2,1.3371187910240054,0.9540693027406015
81,retired,divorced,primary,no,4321,no,no,cellular,11,aug,163,3,-1,0,unknown,no,1,0.7568278505624583,-0.12169412714153745
42,management,divorced,tertiary,no,1064,no,no,cellular,18,aug,101,2,-1,0,unknown,no,1,0.5680891620057117,-1.3215981892666457
41,services,married,secondary,no,241,yes,yes,unknown,4,jun,144,1,-1,0,unknown,no,2,1.2237412627560371,1.726551606555713
35,technician,single,secondary,no,183,no,no,cellular,1,sep,516,2,130,2,failure,no,0,-2.547198589027356,-0.06836611739383593
32,management,married,tertiary,no,9214,no,yes,unknown,18,oct,71,1,-1,0,unknown,no,2,1.158761757125211,0.6551151129573178
51,services,single,secondary,no,513,yes,no,cellular,29,jul,331,2,-1,0,unknown,no,1,0.6267447494543985,-0.5027366469596043
33,technician,married,secondary,no,14850,yes,no,cellular,5,feb,122,5,-1,0,unknown,no,1,0.34194038288261513,-1.0475071084552388
38,self-employed,married,secondary,no,279,yes,no,unknown,28,may,110,5,-1,0,unknown,no,2,1.5431868354339744,1.2105638350517427
48,retired,married,tertiary,no,4,no,yes,cellular,23,jul,70,5,-1,0,unknown,no,1,0.8303363589474413,-0.8093846661848587
50,technician,divorced,secondary,no,-298,yes,no,cellular,6,feb,68,8,-1,0,unknown,no,1,0.8296304355821319,-0.0638444160698432
39,blue-collar,single,secondary,no,522,yes,no,telephone,14,may,225,7,350,2,failure,no,0,-2.8678133745218095,1.82967991481553
30,services,single,secondary,no,0,yes,no,cellular,7,jul,161,2,-1,0,unknown,no,1,0.33629134241287395,-0.4576022596958802
39,technician,married,secondary,no,8,no,yes,cellular,17,nov,333,2,96,2,failure,no,0,-1.9371820857930642,0.4036014673333698
35,technician,married,tertiary,no,432,no,no,cellular,12,aug,104,8,-1,0,unknown,no,1,0.6022578189036917,-2.4069251899147273
41,technician,married,secondary,no,-378,yes,no,cellular,5,feb,361,1,253,2,failure,no,0,-3.066938061522178,0.37323000332167977
41,admin.,married,secondary,no,338,yes,no,unknown,16,may,121,1,-1,0,unknown,no,2,1.2969036633197937,2.118829768996394
35,blue-collar,married,primary,no,2878,yes,no,cellular,18,nov,140,2,-1,0,unknown,no,2,0.7398190992829773,1.4809905748323038
43,management,married,primary,no,62,yes,no,cellular,14,may,133,1,300,3,failure,no,0,-3.2478041970744504,2.100853830725078
27,services,married,secondary,no,1303,yes,yes,unknown,21,may,364,1,-1,0,unknown,no,2,1.4080199268685547,1.6468112902517826
32,technician,married,secondary,no,255,no,yes,cellular,25,aug,63,5,-1,0,unknown,no,1,0.8618945481407047,-1.4994354883711514
39,technician,divorced,secondary,no,0,yes,yes,cellular,30,apr,85,1,-1,0,unknown,no,1,0.8948518024167507,-0.17353804576256435
37,management,married,tertiary,no,1125,yes,no,unknown,3,jun,301,1,-1,0,unknown,no,2,0.9854577170790164,0.997061729916441
40,entrepreneur,married,secondary,no,1238,yes,no,telephone,21,jul,50,2,-1,0,unknown,no,2,1.001931175912282,0.8841728264607804
33,blue-collar,married,secondary,no,370,yes,no,cellular,8,apr,249,1,-1,0,unknown,no,1,0.471354553606718,-0.05888407954620458
29,management,married,tertiary,no,2417,yes,no,cellular,7,may,126,2,-1,0,unknown,no,2,0.3604504592576545,0.11706238323947932
50,housemaid,married,primary,no,4,no,no,unknown,16,jun,51,1,-1,0,unknown,no,2,1.3333910852249693,1.1723424059568905
39,admin.,married,primary,no,444,yes,no,cellular,8,may,374,2,-1,0,unknown,no,2,0.690847704345471,1.6788323350247665
32,technician,single,secondary,no,28,yes,no,cellular,18,nov,368,1,-1,0,unknown,no,1,0.42925345407001475,-0.1940213329835338
49,management,married,tertiary,no,2139,no,no,cellular,5,aug,278,1,-1,0,unknown,no,1,0.2701660256360587,-1.5294227507733582
37,blue-collar,married,secondary,no,194,yes,no,unknown,12,may,566,7,-1,0,unknown,no,2,1.5510427689938802,1.870617047865648
57,blue-collar,married,primary,yes,195,no,yes,telephone,30,jul,185,4,-1,0,unknown,no,3,1.9782980512528194,1.5114223642293747
44,management,married,secondary,no,0,no,no,cellular,21,aug,167,2,-1,0,unknown,no,1,0.6142540703603921,-1.2214462443949354
36,self-employed,married,secondary,no,189,yes,no,cellular,22,jul,632,1,-1,0,unknown,no,1,0.6325966647686255,-0.021781611144998065
55,management,single,secondary,no,220,yes,no,unknown,6,may,328,2,-1,0,unknown,no,2,1.1077832093392639,1.5035097619250137
40,admin.,married,primary,no,189,yes,no,unknown,27,may,160,2,-1,0,unknown,no,2,1.5766705011104547,2.45693592473942
40,blue-collar,married,secondary,no,746,yes,yes,cellular,2,feb,241,1,262,3,other,no,0,-2.5560453484894365,1.6698563656831678
44,management,married,secondary,no,13054,yes,no,cellular,11,may,471,2,174,12,other,no,0,-4.112493451405974,1.3014255697547652
41,services,married,primary,no,0,yes,no,cellular,17,jul,18,11,-1,0,unknown,no,1,1.0949453045695243,0.21452320003951741
65,retired,married,secondary,no,23421,no,no,cellular,2,feb,432,1,-1,0,unknown,no,1,0.0968802094919604,-1.3708448853841197
31,blue-collar,married,secondary,no,41,yes,no,unknown,19,may,265,1,-1,0,unknown,no,2,1.3188051078617835,1.8886391074313051
48,blue-collar,married,secondary,no,7408,no,yes,cellular,4,feb,101,2,-1,0,unknown,no,1,0.5229988672972915,-0.1250551479019034
55,retired,married,tertiary,no,101,yes,no,cellular,9,jul,111,1,-1,0,unknown,no,1,0.3810445365444562,-0.07003460964820266
34,admin.,married,secondary,no,384,yes,no,cellular,14,may,551,2,-1,0,unknown,no,2,0.661655320885494,1.0795398349054903
36,admin.,single,secondary,no,2556,yes,no,cellular,13,apr,342,1,-1,0,unknown,no,1,0.40867643358348216,-0.4545498702602831
33,management,married,tertiary,no,808,yes,no,cellular,19,aug,12,16,-1,0,unknown,no,1,1.1346679350776168,-1.2419094522567846
46,management,married,tertiary,no,0,no,no,cellular,26,may,401,1,-1,0,unknown,no,1,0.5749290529705713,-0.7463469445796858
52,management,married,tertiary,no,1158,no,no,cellular,27,aug,57,4,-1,0,unknown,no,1,0.6595458871707709,-1.7820348088879066
33,management,married,tertiary,no,334,no,no,cellular,25,nov,87,1,-1,0,unknown,no,1,0.5175925703185271,-0.7385091010313078
29,blue-collar,married,secondary,no,296,yes,no,unknown,4,jun,153,1,-1,0,unknown,no,2,1.123344955172456,1.745169523733195
36,technician,married,primary,no,1653,yes,yes,unknown,27,may,336,10,-1,0,unknown,no,2,1.9838916643083417,1.705477174081727
37,admin.,married,secondary,no,1283,yes,no,unknown,20,may,209,1,-1,0,unknown,no,2,1.330767369587144,2.00541096258532
53,blue-collar,married,primary,no,2295,no,no,cellular,21,aug,65,10,-1,0,unknown,no,1,1.103453906437636,-0.5942734144772167
28,unemployed,married,secondary,no,-42,yes,yes,cellular,31,jul,143,4,-1,0,unknown,no,1,0.930294410616309,-0.19166061738314807
19,student,single,secondary,no,55,no,no,telephone,6,oct,89,2,193,1,other,no,0,-1.7440678297781649,0.09282681520817776
41,housemaid,married,primary,no,365,no,no,cellular,8,aug,203,5,-1,0,unknown,no,1,0.7163532527670539,-0.6015287034569621
33,services,single,secondary,no,772,yes,no,cellular,29,jan,323,2,259,3,success,no,0,-1.951076918989967,-0.2706623858661348
28,management,single,tertiary,no,334,yes,no,unknown,14,may,438,4,-1,0,unknown,no,2,1.1518167076619557,0.6075730162755739
40,admin.,married,secondary,no,1060,yes,no,cellular,17,apr,14,3,-1,0,unknown,no,1,0.6616535874517507,-0.05169812815006546
78,retired,married,unknown,no,38,no,no,telephone,4,aug,156,1,1,3,other,no,1,-1.2343870290425822,-0.9155217664534046
29,services,single,secondary,no,146,yes,no,unknown,19,may,104,2,-1,0,unknown,no,2,1.1610375189168838,0.7800645103394358
36,unemployed,married,secondary,no,439,yes,no,telephone,6,feb,18,6,-1,0,unknown,no,2,0.9146320496288948,-0.21169930495345524
59,entrepreneur,married,primary,no,124,yes,no,cellular,18,nov,531,3,134,7,failure,no,0,-2.9908977817504803,2.479162236365179
34,services,married,secondary,no,190,yes,no,cellular,15,may,121,3,-1,0,unknown,no,2,0.6035519553485783,0.28945682870279804
82,retired,married,unknown,no,211,no,no,telephone,22,apr,195,3,-1,0,unknown,no,1,0.8474864568806683,-1.623779273504879
36,management,married,tertiary,no,871,no,no,cellular,18,nov,170,1,-1,0,unknown,no,1,0.44256180756093794,-0.6498496600821747
48,management,married,primary,no,1513,no,no,cellular,29,jan,166,2,-1,0,unknown,no,1,0.8102777587938329,-0.41417052492644535
36,blue-collar,married,primary,no,871,yes,yes,telephone,18,nov,2,1,-1,0,unknown,no,2,1.204058914342504,2.5741763975429715
25,technician,single,secondary,no,1298,no,no,cellular,2,sep,206,7,94,2,other,no,0,-1.5965615213018591,-0.5033084047817705
40,technician,single,secondary,no,360,yes,no,unknown,9,may,73,1,-1,0,unknown,no,2,0.9890983235368717,0.7990877765245445
33,services,married,tertiary,no,597,no,no,cellular,4,feb,134,1,-1,0,unknown,no,1,0.21544478645473042,-1.6763714545152688
30,blue-collar,divorced,secondary,yes,457,yes,no,unknown,20,jun,115,20,-1,0,unknown,no,3,2.797809264496406,1.9072282095082636
27,services,single,secondary,no,2457,yes,no,unknown,29,may,123,4,-1,0,unknown,no,2,1.3359112394426418,0.5269762201249841
34,technician,married,tertiary,no,2069,no,no,cellular,20,aug,328,2,-1,0,unknown,no,1,0.408676650590758,-2.4056905950038803
28,services,single,secondary,no,47,no,no,cellular,22,jul,405,2,-1,0,unknown,no,1,0.4868731577739011,-1.5718832849050153
40,blue-collar,married,primary,no,13,yes,no,unknown,4,jul,178,1,-1,0,unknown,no,2,1.246529736052053,2.2125569004636296
47,retired,married,secondary,no,-71,yes,no,cellular,11,aug,293,5,-1,0,unknown,no,1,0.6804740712805446,-0.3323369999235653
59,unknown,divorced,unknown,no,27,no,no,unknown,5,may,347,3,-1,0,unknown,no,2,1.0548886516359433,-0.31044796541647884
30,services,single,secondary,no,-114,yes,no,cellular,21,jul,396,2,-1,0,unknown,no,1,0.5160124123903247,-0.6045488929383259
39,unemployed,single,secondary,no,2645,yes,no,unknown,21,may,339,3,-1,0,unknown,no,2,1.1968454657322158,0.4278343832540086
44,blue-collar,married,secondary,no,1025,yes,no,unknown,18,jun,200,1,-1,0,unknown,no,2,1.3005047823171012,1.7194204309672771
46,management,single,tertiary,no,2044,no,no,telephone,4,feb,25,1,-1,0,unknown,no,1,0.47018874548497663,-1.1951319677464636
32,housemaid,married,tertiary,no,10,yes,no,unknown,2,jun,658,2,-1,0,unknown,no,2,1.0684585017124582,1.0792155885055392
35,admin.,divorced,secondary,no,0,no,yes,cellular,14,jul,245,2,-1,0,unknown,no,1,0.8613142752994304,0.6729570767747226
35,management,single,tertiary,no,644,yes,no,unknown,30,may,120,2,-1,0,unknown,no,2,1.221473094122943,0.5424725115718401
38,management,married,tertiary,no,4293,yes,no,cellular,6,may,92,2,250,2,failure,no,0,-3.1029715504061794,0.8991427246070075
27,housemaid,married,primary,yes,-238,no,no,cellular,14,jul,132,4,-1,0,unknown,no,3,1.2321491841143908,0.18933476388079779
32,housemaid,divorced,secondary,no,-613,yes,no,cellular,15,apr,266,2,-1,0,unknown,no,1,0.701406466351134,0.054792233235357056
37,admin.,divorced,secondary,no,1573,yes,no,cellular,12,may,639,3,326,10,failure,no,0,-4.687498415849469,2.635743646408223
59,entrepreneur,married,tertiary,no,1728,no,no,cellular,7,jul,575,2,-1,0,unknown,no,1,0.4276612078604789,-0.6905180213845269
32,technician,married,tertiary,no,15,no,no,cellular,14,may,226,1,346,1,failure,no,0,-3.3868553724334722,-0.4785740176883528
31,technician,married,secondary,no,-160,yes,no,cellular,14,jul,126,6,-1,0,unknown,no,1,0.6943145057598806,-0.4259048173037409
55,technician,married,secondary,no,312,no,no,cellular,6,feb,13,8,9,3,other,no,1,-1.1489081489037796,-1.0059244908986602
26,technician,single,secondary,no,33,no,no,cellular,23,jul,91,7,-1,0,unknown,no,1,0.6788095549495221,-1.9452799480655656
30,blue-collar,single,secondary,no,80,yes,yes,cellular,5,may,145,1,337,4,failure,no,0,-3.7989087021747814,2.093260772267971
34,admin.,married,secondary,no,445,no,no,cellular,19,aug,256,2,-1,0,unknown,no,1,0.6247941717801342,-0.8798668966634522
83,retired,divorced,primary,no,4565,no,no,cellular,13,sep,175,2,-1,0,unknown,no,2,0.7808215909597335,1.2802025770420025
46,self-employed,married,primary,no,3262,no,no,cellular,14,aug,77,8,-1,0,unknown,no,1,0.8482001020132998,-1.1113528524600118
48,blue-collar,married,primary,no,559,yes,no,unknown,15,may,1231,2,-1,0,unknown,no,2,1.523661577767531,2.550914720129519
47,blue-collar,married,secondary,no,4840,no,no,unknown,16,jun,53,1,-1,0,unknown,no,2,1.184548489772606,0.7152093921398832
31,technician,married,secondary,no,-302,no,no,cellular,13,aug,195,2,-1,0,unknown,no,1,0.4492858915883965,-1.7962035562281242
32,entrepreneur,married,unknown,no,73,yes,no,cellular,21,nov,158,1,135,1,failure,no,0,-2.202561612699714,0.5254996214036995
32,technician,married,secondary,no,4790,yes,no,cellular,22,jul,314,2,-1,0,unknown,no,1,0.5507207624025967,-0.5623229702292559
39,admin.,single,secondary,no,1078,no,no,unknown,3,jun,199,3,-1,0,unknown,no,2,1.075501055269017,0.5481317975580761
54,management,married,tertiary,no,284,yes,yes,telephone,15,may,65,5,-1,0,unknown,no,2,1.1481080820407115,1.2669968899466588
55,retired,married,secondary,no,493,yes,no,unknown,13,may,647,7,-1,0,unknown,no,2,1.5459658876914044,1.596149005357405
28,technician,single,secondary,no,100,yes,no,cellular,13,may,70,5,-1,0,unknown,no,1,0.5225860135817292,-0.4219456401008086
48,housemaid,single,secondary,no,1042,no,no,telephone,18,nov,129,2,-1,0,unknown,no,2,0.8453948018938909,0.10857683300010693
44,management,married,tertiary,no,3665,no,no,cellular,17,mar,325,1,-1,0,unknown,no,1,0.4105122888812214,-0.9265776949432566
47,technician,married,secondary,no,-9,no,no,cellular,14,aug,457,2,-1,0,unknown,no,1,0.503612148125057,-1.6560768337477014
43,blue-collar,married,secondary,no,576,yes,yes,unknown,13,may,148,1,-1,0,unknown,no,2,1.4060829418295613,2.5657014523391344
53,housemaid,married,primary,yes,945,no,no,cellular,29,jan,82,2,-1,0,unknown,no,3,1.3263641314304824,0.15846810353299168
42,blue-collar,married,secondary,no,108,yes,no,telephone,31,jul,51,21,-1,0,unknown,no,2,2.0311894258888774,0.465902676096846
39,management,single,tertiary,no,93,yes,yes,cellular,13,may,196,2,331,3,failure,no,0,-3.545973420130374,1.2109565265275983
37,blue-collar,married,secondary,no,-97,yes,no,unknown,5,jun,135,2,-1,0,unknown,no,2,1.1977223054068293,1.8016627646965373
58,management,married,tertiary,no,3768,yes,no,unknown,18,jun,316,1,-1,0,unknown,no,2,1.1557857120767219,0.9580201379304873
31,services,single,secondary,no,8,no,no,cellular,7,jul,340,3,-1,0,unknown,no,1,0.3630515831500001,-1.4035188581757854
40,technician,married,secondary,no,66,yes,no,unknown,12,may,29,8,-1,0,unknown,no,2,1.4648165021413022,1.010249678691786
38,services,married,secondary,no,0,no,yes,cellular,16,jul,1473,6,-1,0,unknown,no,1,0.976836621987864,-0.5813669650968054
46,admin.,divorced,secondary,no,-637,yes,no,cellular,17,nov,153,1,-1,0,unknown,no,2,0.7688990347365768,1.7708043217347245
31,technician,married,secondary,no,0,yes,yes,cellular,28,jan,71,1,223,9,other,no,0,-3.4073276135862405,0.7875493347344017
32,management,married,tertiary,no,26,no,no,cellular,22,aug,222,6,-1,0,unknown,no,1,0.6924962571039984,-1.9395650560872613
46,entrepreneur,married,tertiary,no,4726,yes,no,cellular,8,apr,405,1,-1,0,unknown,no,1,0.33100881056989806,-0.6656064597666589
25,blue-collar,married,secondary,no,1782,yes,no,unknown,19,jun,549,1,-1,0,unknown,no,2,1.3002085873563354,1.49638732906657
28,blue-collar,single,secondary,no,3430,yes,no,unknown,6,jun,72,6,-1,0,unknown,no,2,1.2147141565971706,1.077329598884402
40,blue-collar,married,primary,no,332,yes,no,cellular,12,may,339,2,369,3,failure,no,0,-3.5365673583766397,2.4697749481055555
31,admin.,single,secondary,no,554,yes,no,cellular,5,feb,94,1,-1,0,unknown,no,1,0.3299588363726168,0.062117086902323114
39,management,married,secondary,no,0,yes,no,cellular,24,jul,21,21,-1,0,unknown,no,1,1.568816990877514,-0.2932313825208275
36,admin.,married,secondary,no,542,yes,no,unknown,18,jun,604,6,-1,0,unknown,no,2,1.57208687378189,1.6406102959542483
37,services,married,secondary,no,393,yes,yes,cellular,13,may,95,1,357,1,failure,no,0,-3.1454393109266703,1.7285648454869813
48,blue-collar,married,primary,no,134,yes,no,unknown,28,may,315,2,-1,0,unknown,no,2,1.6021832056948573,2.419840905983841
34,technician,married,tertiary,no,178,yes,no,cellular,18,nov,85,1,-1,0,unknown,no,1,0.41781641586919305,-0.2581615998048117
24,student,single,primary,no,0,no,no,unknown,5,jun,25,26,-1,0,unknown,no,2,2.1555761854991005,-0.5433597068317404
33,management,single,tertiary,no,23,no,no,cellular,20,aug,216,3,-1,0,unknown,no,1,0.41599396844557845,-2.2421655522082076
54,technician,married,secondary,no,0,no,no,telephone,16,nov,986,1,94,8,failure,no,0,-2.9585173788484873,0.8042189524745205
56,admin.,married,primary,no,202,yes,no,unknown,9,may,178,2,-1,0,unknown,no,2,1.39890862344951,2.810914072595134
41,management,divorced,tertiary,no,647,yes,no,unknown,16,may,270,1,-1,0,unknown,no,2,1.2677176661745546,1.5979925212549302
46,blue-collar,married,primary,no,143,yes,no,unknown,7,may,279,1,-1,0,unknown,no,2,1.3107626206709153,2.6519800360750625
27,services,single,secondary,no,1928,no,yes,cellular,15,jul,513,5,-1,0,unknown,no,1,0.6826584710854224,-1.1310654337340693
32,admin.,single,secondary,no,1630,yes,no,cellular,30,jan,122,1,-1,0,unknown,no,1,0.608421677700343,-0.09488517802496932
40,retired,married,secondary,no,102,no,no,cellular,6,may,168,1,-1,0,unknown,no,1,0.4105335068077698,-0.21489625173769372
38,blue-collar,divorced,primary,no,0,no,no,unknown,12,jun,49,2,-1,0,unknown,no,2,1.4543270443782597,1.6973570483284552
36,blue-collar,married,secondary,no,1790,yes,no,cellular,16,apr,386,2,-1,0,unknown,no,1,0.6061640645592329,-0.18611891492667315
33,management,single,tertiary,no,0,no,no,unknown,27,may,277,1,-1,0,unknown,no,2,1.122920183056246,-0.3297830269923635
31,management,single,tertiary,no,1675,no,no,cellular,2,sep,114,2,363,1,failure,no,0,-3.6383676962869265,0.13164569508164609
34,blue-collar,married,secondary,yes,-745,yes,yes,cellular,11,jul,131,2,-1,0,unknown,no,3,1.2306477990249538,1.5293320272188025
34,self-employed,married,secondary,no,-56,yes,no,unknown,19,may,248,3,-1,0,unknown,no,2,1.3570158764531681,1.3296933234230248
45,admin.,married,secondary,no,0,no,no,cellular,14,aug,113,2,-1,0,unknown,no,1,0.5796465945354667,-0.7023684315036411
52,blue-collar,married,primary,no,2396,yes,no,cellular,15,may,48,7,-1,0,unknown,no,2,0.9599440820747068,1.4343693311518377
37,services,single,tertiary,no,223,yes,no,unknown,28,may,25,1,-1,0,unknown,no,2,1.1172913391454242,0.29714100352121997
30,blue-collar,married,primary,no,5956,yes,yes,cellular,20,nov,405,1,139,1,failure,no,0,-1.8160571603455193,2.4121588593479393
35,technician,single,tertiary,no,122,no,no,cellular,20,apr,49,5,328,5,failure,no,0,-4.02899954773461,-1.997289289360351
31,technician,single,secondary,no,4888,yes,no,telephone,5,may,475,4,166,2,failure,no,0,-2.303104963093522,0.6887853420409766
47,housemaid,married,primary,no,183,no,no,cellular,13,aug,144,1,-1,0,unknown,no,1,0.5938196654981089,-0.49034001708531566
32,entrepreneur,married,tertiary,no,0,yes,yes,cellular,18,nov,95,1,-1,0,unknown,no,2,0.6542599060301029,0.9968365523875038
32,technician,divorced,secondary,no,-262,yes,no,telephone,28,aug,85,24,-1,0,unknown,no,1,2.129523411384496,-0.676372345380014
39,blue-collar,single,secondary,no,169,yes,no,unknown,9,may,38,1,-1,0,unknown,no,2,1.082627469292239,1.6622122909146089
31,blue-collar,married,secondary,no,3364,yes,no,cellular,20,nov,290,1,-1,0,unknown,no,2,0.610792980864018,0.9421613016038815
31,technician,married,tertiary,no,15,no,no,unknown,2,jun,389,1,-1,0,unknown,no,2,0.8906978676149427,-0.4887764661600916
44,management,married,tertiary,no,126,yes,no,unknown,13,may,92,1,-1,0,unknown,no,2,1.1156326674844212,1.2672023277258748
40,entrepreneur,married,tertiary,no,1953,yes,no,unknown,6,jun,112,5,-1,0,unknown,no,2,1.2083348086522319,1.0835431743849215
77,retired,married,primary,no,1385,no,no,telephone,8,sep,160,4,-1,0,unknown,no,2,1.0743778727144055,1.4017408511704357
34,blue-collar,married,secondary,no,261,yes,no,cellular,3,feb,88,5,251,3,failure,no,0,-3.045727840255692,1.1082057639345
48,technician,married,secondary,no,178,yes,no,unknown,17,jun,320,4,-1,0,unknown,no,2,1.3607774980681893,0.856050505318916
31,technician,single,secondary,no,1819,yes,no,unknown,15,may,226,2,-1,0,unknown,no,2,1.0829063553301481,0.5728416998199559
31,management,single,tertiary,no,0,no,no,cellular,19,aug,155,4,-1,0,unknown,no,1,0.4433906351333684,-2.275760628743297
32,blue-collar,single,secondary,no,6337,yes,no,cellular,19,nov,126,2,-1,0,unknown,no,2,0.4801513525647958,0.43156614932315374
42,admin.,married,secondary,no,214,yes,no,unknown,28,may,21,24,-1,0,unknown,no,2,2.5003645789026185,1.4275201665926727
35,management,single,tertiary,no,0,no,no,cellular,25,aug,81,6,-1,0,unknown,no,1,0.6050982822888877,-2.3512459870629354
57,entrepreneur,married,primary,no,1153,yes,yes,unknown,9,jun,238,6,-1,0,unknown,no,2,1.699044964024277,2.7066970525600986
